Locus	Allele	Group.0	Group.1
B	HLA-Bw0-0-8-0-11-0-6-0-3-0-9-0-1-0-0	0	0.00224
B	HLA-Bw0-0-8-0-13-0-6-0-3-0-7-0-1-0-0	0.0061	0.00224
B	HLA-Bw0-0-9-0-18-0-11-0-2-0-11-0-1-0-0	0.04878	0.08744
B	HLA-Bw0-0-9-0-18-0-12-0-2-0-12-0-1-0-0	0.0061	0
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.03049	0.03587
DRB1	HLA-DRB1w0-0-108-0-962-0-30-0-8-0-16-0-0	0.0122	0
DRB1	HLA-DRB1w0-0-11-0-14-0-19-0-3-0-4-0-0	0.06707	0.03363
DRB1	HLA-DRB1w0-0-13-0-16-0-20-0-3-0-6-0-0	0.0061	0.00448
DRB1	HLA-DRB1w0-0-14-0-17-0-20-0-3-0-4-0-0	0.0122	0.00897
DRB1	HLA-DRB1w0-0-15-0-18-0-21-0-4-0-7-0-0	0.07927	0.07623
DRB1	HLA-DRB1w0-0-18-0-20-0-22-0-5-0-10-0-0	0	0.00448
DRB1	HLA-DRB1w0-0-20-0-22-0-24-0-7-0-12-0-0	0.0061	0.00224
DRB1	HLA-DRB1w0-0-22-0-24-0-25-0-8-0-3-0-0	0.03659	0.02915
DRB1	HLA-DRB1w0-0-22-0-28-0-25-0-8-0-3-0-0	0	0.00224
DRB1	HLA-DRB1w0-0-22-0-29-0-25-0-8-0-3-0-0	0.0122	0.00897
DRB1	HLA-DRB1w0-0-26-0-30-0-26-0-9-0-13-0-0	0.03049	0.00673
DRB1	HLA-DRB1w0-0-30-0-34-0-27-0-8-0-15-0-0	0.04268	0.02018
DRB1	HLA-DRB1w0-0-31-0-36-0-28-0-8-0-15-0-0	0.0122	0.0157
DRB1	HLA-DRB1w0-0-34-0-40-0-31-0-11-0-17-0-0	0.52439	0.56726
DRB1	HLA-DRB1w0-0-36-0-43-0-32-0-11-0-18-0-0	0	0.00673
DRB1	HLA-DRB1w0-0-39-0-46-0-33-0-13-0-20-0-0	0.0061	0.0157
DRB1	HLA-DRB1w0-0-39-0-47-0-33-0-13-0-21-0-0	0.0061	0
DRB1	HLA-DRB1w0-0-6-0-9-0-16-0-1-0-1-0-0	0.05488	0.02691
DRB1	HLA-DRB1w0-0-7-0-10-0-17-0-1-0-2-0-0	0	0.00224
DRB1	HLA-DRB1w0-0-8-0-11-0-16-0-1-0-1-0-0	0.0061	0.01121
DRB1	HLA-DRB1w0-0-9-0-12-0-18-0-2-0-3-0-0	0.04878	0.08969
DRB1	HLA-DRB1w0-0-91-0-943-0-19-0-3-0-6-0-0	0.0061	0.02466
DRB1	HLA-DRB1w0-0-92-0-944-0-20-0-3-0-6-0-0	0	0.00224
DRB1	HLA-DRB1w0-0-99-0-951-0-23-0-6-0-11-0-0	0	0.00448
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0	0.00224
DQB1	HLA-DQB1w0-0-1-0-1-0-1-0-1-0-1-0-0	0.04878	0.09193
DQB1	HLA-DQB1w0-0-10-0-15-0-11-0-11-0-10-0-0	0.48171	0.5426
DQB1	HLA-DQB1w0-0-11-0-16-0-11-0-11-0-10-0-0	0.06707	0.03139
DQB1	HLA-DQB1w0-0-12-0-17-0-12-0-12-0-11-0-0	0.0122	0.01794
DQB1	HLA-DQB1w0-0-2-0-2-0-2-0-1-0-2-0-0	0.06098	0.05381
DQB1	HLA-DQB1w0-0-22-0-34-0-18-0-15-0-14-0-0	0.01829	0.01345
DQB1	HLA-DQB1w0-0-3-0-4-0-4-0-3-0-3-0-0	0.13415	0.09641
DQB1	HLA-DQB1w0-0-5-0-6-0-5-0-5-0-4-0-0	0.04878	0.04933
DQB1	HLA-DQB1w0-0-6-0-7-0-6-0-6-0-5-0-0	0.01829	0.03139
DQB1	HLA-DQB1w0-0-7-0-10-0-7-0-7-0-6-0-0	0.06707	0.03812
DQB1	HLA-DQB1w0-0-7-0-13-0-9-0-7-0-8-0-0	0.02439	0.01794
DQB1	HLA-DQB1w0-0-8-0-12-0-8-0-9-0-7-0-0	0.0122	0.00224
DQB1	HLA-DQB1w0-0-9-0-14-0-10-0-10-0-9-0-0	0.0061	0.01121
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.0061	0
DPB1	HLA-DPB1w0-0-10-0-4-0-3-0-2-0-0	0.03659	0.03363
DPB1	HLA-DPB1w0-0-16-0-1861-0-805-0-4-0-0	0.0122	0.02466
DPB1	HLA-DPB1w0-0-29-0-1895-0-809-0-12-0-0	0.0122	0.02691
DPB1	HLA-DPB1w0-0-3-0-2-0-2-0-1-0-0	0.10366	0.12108
DPB1	HLA-DPB1w0-0-3-0-3-0-2-0-1-0-0	0	0.00224
DPB1	HLA-DPB1w0-0-3-0-4-0-3-0-2-0-0	0.0122	0.00224
DPB1	HLA-DPB1w0-0-4-0-4-0-3-0-2-0-0	0.09756	0.13004
DPB1	HLA-DPB1w0-0-5-0-1877-0-806-0-1-0-0	0.01829	0.00673
DPB1	HLA-DPB1w0-0-5-0-5-0-2-0-1-0-0	0.56707	0.50897
DPB1	HLA-DPB1w0-0-56-0-4-0-3-0-2-0-0	0	0.00448
DPB1	HLA-DPB1w0-0-6-0-7-0-2-0-1-0-0	0.10366	0.09417
DPB1	HLA-DPB1w0-0-60-0-1902-0-3-0-3-0-0	0.0122	0.01345
DPB1	HLA-DPB1w0-0-62-0-1906-0-3-0-3-0-0	0.0061	0.01121
DPB1	HLA-DPB1w0-0-64-0-1908-0-3-0-2-0-0	0	0.00448
DPB1	HLA-DPB1w0-0-65-0-1910-0-2-0-1-0-0	0.0061	0.00448
DPB1	HLA-DPB1w0-0-68-0-1913-0-811-0-2-0-0	0.0061	0.00673
DPB1	HLA-DPB1w0-0-69-0-1916-0-812-0-1-0-0	0	0.00224
DPB1	HLA-DPB1w0-0-7-0-8-0-2-0-1-0-0	0	0.00224
