Locus	Allele	Group.0	Group.1
B	HLA-Bw649-0-0-0-0-0-0-0-0-0-0-0-0-0-26	0.00119	0
B	HLA-Bw649-0-0-0-0-0-0-0-0-0-0-0-0-0-28	0.00477	0.00852
B	HLA-Bw652-0-0-0-0-0-0-0-0-0-0-0-0-0-184	0.07995	0.05596
B	HLA-Bw652-0-0-0-0-0-0-0-0-0-0-0-0-0-186	0.04177	0.02676
B	HLA-Bw652-0-0-0-0-0-0-0-0-0-0-0-0-0-19	0.00358	0.00122
B	HLA-Bw652-0-0-0-0-0-0-0-0-0-0-0-0-0-50	0.00597	0.00122
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-145	0.00835	0.00973
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-147	0.01671	0.01582
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-194	0.05609	0.04745
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-208	0	0.00122
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-211	0.00955	0.00852
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-221	0.00597	0.00365
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-30	0.06563	0.04988
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-4	0.00358	0.00365
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-61	0	0.00243
B	HLA-Bw654-0-0-0-0-0-0-0-0-0-0-0-0-0-65	0.00239	0.00243
B	HLA-Bw658-0-0-0-0-0-0-0-0-0-0-0-0-0-4	0.00119	0
B	HLA-Bw662-0-0-0-0-0-0-0-0-0-0-0-0-0-192	0.02625	0.0292
B	HLA-Bw662-0-0-0-0-0-0-0-0-0-0-0-0-0-243	0.00597	0.00852
B	HLA-Bw662-0-0-0-0-0-0-0-0-0-0-0-0-0-58	0	0.00243
B	HLA-Bw662-0-0-0-0-0-0-0-0-0-0-0-0-0-6	0.00716	0.01825
B	HLA-Bw675-0-0-0-0-0-0-0-0-0-0-0-0-0-50	0.00239	0
B	HLA-Bw683-0-0-0-0-0-0-0-0-0-0-0-0-0-246	0.01909	0.01703
B	HLA-Bw686-0-0-0-0-0-0-0-0-0-0-0-0-0-219	0.03103	0.0365
B	HLA-Bw686-0-0-0-0-0-0-0-0-0-0-0-0-0-73	0.00119	0
B	HLA-Bw691-0-0-0-0-0-0-0-0-0-0-0-0-0-82	0	0.00122
B	HLA-Bw806-0-0-0-0-0-0-0-0-0-0-0-0-0-209	0.00119	0.00122
B	HLA-Bw810-0-0-0-0-0-0-0-0-0-0-0-0-0-14	0.00716	0.00852
B	HLA-Bw811-0-0-0-0-0-0-0-0-0-0-0-0-0-158	0	0.00122
B	HLA-Bw823-0-0-0-0-0-0-0-0-0-0-0-0-0-220	0.00119	0.00122
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.07518	0.05231
DRB1	HLA-DRB1w1-0-0-0-0-0-0-0-0-0-0-0-1	0.10263	0.04501
DRB1	HLA-DRB1w1-0-0-0-0-0-0-0-0-0-0-0-3	0.01074	0.0146
DRB1	HLA-DRB1w10-0-0-0-0-0-0-0-0-0-0-0-10	0.00358	0.00487
DRB1	HLA-DRB1w11-0-0-0-0-0-0-0-0-0-0-0-11	0.00955	0.00852
DRB1	HLA-DRB1w13-0-0-0-0-0-0-0-0-0-0-0-14	0.00955	0.00852
DRB1	HLA-DRB1w14-0-0-0-0-0-0-0-0-0-0-0-0	0.01671	0.00973
DRB1	HLA-DRB1w14-0-0-0-0-0-0-0-0-0-0-0-17	0.02267	0.01095
DRB1	HLA-DRB1w16-0-0-0-0-0-0-0-0-0-0-0-0	0.00955	0.00973
DRB1	HLA-DRB1w17-0-0-0-0-0-0-0-0-0-0-0-16	0.05489	0.04866
DRB1	HLA-DRB1w19-0-0-0-0-0-0-0-0-0-0-0-16	0.04057	0.04136
DRB1	HLA-DRB1w2-0-0-0-0-0-0-0-0-0-0-0-2	0.01551	0.00973
DRB1	HLA-DRB1w20-0-0-0-0-0-0-0-0-0-0-0-18	0.10263	0.30779
DRB1	HLA-DRB1w23-0-0-0-0-0-0-0-0-0-0-0-20	0.02148	0.0219
DRB1	HLA-DRB1w24-0-0-0-0-0-0-0-0-0-0-0-19	0.00477	0.00122
DRB1	HLA-DRB1w26-0-0-0-0-0-0-0-0-0-0-0-22	0.03938	0.03406
DRB1	HLA-DRB1w3-0-0-0-0-0-0-0-0-0-0-0-13	0.11098	0.07178
