Locus	Allele	Group.0	Group.1
DRB1	HLA-DRB1w0-0-0-681-0-0-0-0-0-0-0-0-0	2	1
DRB1	HLA-DRB1w0-0-0-686-0-0-0-0-0-0-0-0-0	4	1
DRB1	HLA-DRB1w0-0-0-698-0-0-0-0-0-0-0-0-0	1	0
DRB1	HLA-DRB1w0-0-0-774-0-0-0-0-0-0-0-0-0	3	2
DRB1	HLA-DRB1w0-0-0-812-0-0-0-0-0-0-0-0-0	7	6
DRB1	HLA-DRB1w0-0-0-864-0-0-0-0-0-0-0-0-0	2	0
DRB1	HLA-DRB1w0-0-0-869-0-0-0-0-0-0-0-0-0	6	6
DQB1	HLA-DQB1w0-0-0-143-0-0-0-0-0-0-0-0-0	1	0
DQB1	HLA-DQB1w0-0-0-170-0-0-0-0-0-0-0-0-0	1	0
DQB1	HLA-DQB1w0-0-0-422-0-0-0-0-0-0-0-0-0	2	0
DQB1	HLA-DQB1w0-0-0-518-0-0-0-0-0-0-0-0-0	8	4
DQB1	HLA-DQB1w0-0-0-526-0-0-0-0-0-0-0-0-0	1	2
DPB1	HLA-DPB1w0-0-0-124-0-0-0-0-0-0-0	3	1
DPB1	HLA-DPB1w0-0-0-150-0-0-0-0-0-0-0	3	5
DPB1	HLA-DPB1w0-0-0-160-0-0-0-0-0-0-0	7	1
DPB1	HLA-DPB1w0-0-0-203-0-0-0-0-0-0-0	3	0
DPB1	HLA-DPB1w0-0-0-26-0-0-0-0-0-0-0	5	6
DPB1	HLA-DPB1w0-0-0-476-0-0-0-0-0-0-0	0	1
DPB1	HLA-DPB1w0-0-0-621-0-0-0-0-0-0-0	1	0
DPB1	HLA-DPB1w0-0-0-8054-0-0-0-0-0-0-0	0	1
DPB1	HLA-DPB1w0-0-0-82-0-0-0-0-0-0-0	3	1
DPB1	HLA-DPB1w0-0-0-90-0-0-0-0-0-0-0	6	5
